#Type;Year;Patched;Company;HardwareExtension;Machine;Genre;Info;File
Disk;1986;original;Bytebusters;CTRL;Philips_NMS_8250;Racing;Indy 500;/openMSX/SOFTWARE/msxmania/mania039.dsk.gz
Disk;1986;original;Bytebusters;CTRL;Philips_NMS_8250;Arcade;Star Fighter;/openMSX/SOFTWARE/msxmania/mania039.dsk.gz
Disk;unknown;original;CDS;CTRL;Philips_NMS_8250;Billiards;Steve Davis Snooker;/openMSX/SOFTWARE/msxmania/mania039.dsk.gz
Disk;1984;original;Quicksilva;CTRL;Philips_NMS_8250;Platform;The Snowman;/openMSX/SOFTWARE/msxmania/mania039.dsk.gz
Disk;1985;original;Monser;CTRL;Philips_NMS_8250;Arcade;Tragamanzanas;/openMSX/SOFTWARE/msxmania/mania039.dsk.gz
Disk;unknown;original;unknown;CTRL;Philips_NMS_8250;Arcade;Spiderzoid;/openMSX/SOFTWARE/msxmania/mania039.dsk.gz
Disk;1986;original;Leben Pro;CTRL;Philips_NMS_8250;Sports;Animal Basketball;/openMSX/SOFTWARE/msxmania/mania040.dsk.gz
Disk;1983;original;Falcom;CTRL;Philips_NMS_8250;RPG;Dragon Slayer;/openMSX/SOFTWARE/msxmania/mania040.dsk.gz
Disk;1986;original;Bytebusters;CTRL;Philips_NMS_8250;Arcade;Drome;/openMSX/SOFTWARE/msxmania/mania040.dsk.gz
Disk;1986;original;Taito;CTRL;Philips_NMS_8250;Shoot'm Up;Gyrodine;/openMSX/SOFTWARE/msxmania/mania040.dsk.gz
Disk;1992;original;Dinamic;CTRL;Philips_NMS_8250;Arcade;Hammer Boy;/openMSX/SOFTWARE/msxmania/mania040.dsk.gz
Disk;1984;original;Activision;CTRL;Philips_NMS_8250;Arcade;Keystone Kapers;/openMSX/SOFTWARE/msxmania/mania040.dsk.gz
Disk;1983;original;Waylimit;CTRL;Philips_NMS_8250;Arcade;Midnight Building;/openMSX/SOFTWARE/msxmania/mania040.dsk.gz
Disk;1985;original;Seibu;CTRL;Philips_NMS_8250;Shoot'm Up;Scion;/openMSX/SOFTWARE/msxmania/mania040.dsk.gz
Disk;1986;original;Bubble Bus;CTRL;Philips_NMS_8250;Adventure;Wizard's Lair;/openMSX/SOFTWARE/msxmania/mania040.dsk.gz
Disk;1984;original;Mass Tael;CTRL;Philips_NMS_8250;Arcade;Actman;/openMSX/SOFTWARE/msxmania/mania041.dsk.gz
Disk;1984;original;HAL;CTRL;Philips_NMS_8250;Arcade;Balance;/openMSX/SOFTWARE/msxmania/mania041.dsk.gz
Disk;1988;original;Idealogic;CTRL;Philips_NMS_8250;Arcade;Bouncing Block;/openMSX/SOFTWARE/msxmania/mania041.dsk.gz
Disk;1983;original;Hudson;CTRL;Philips_NMS_8250;Arcade;Indian No Bouken;/openMSX/SOFTWARE/msxmania/mania041.dsk.gz
Disk;unknown;original;unknown;CTRL;Philips_NMS_8250;Arcade;Sinbad;/openMSX/SOFTWARE/msxmania/mania041.dsk.gz
Disk;1984;original;Namcot;CTRL;Philips_NMS_8250;Arcade;Warp Warp;/openMSX/SOFTWARE/msxmania/mania041.dsk.gz
Disk;1984;original;Colpax;CTRL;Philips_NMS_8250;Arcade;Wedding Bells;/openMSX/SOFTWARE/msxmania/mania041.dsk.gz
Disk;1991;original;Topo Soft;CTRL;Philips_NMS_8250;Sports;Tour 91;/openMSX/SOFTWARE/msxmania/mania041.dsk.gz
Disk;1988;original;unknown;CTRL;Philips_NMS_8250;Arcade;Trantor;/openMSX/SOFTWARE/msxmania/mania041.dsk.gz
Disk;1989;original;Dinamic;CTRL;Philips_NMS_8250;Arcade;Astro Marine Corps;/openMSX/SOFTWARE/msxmania/mania042.dsk.gz
Disk;unknown;original;Cross Talk;CTRL;Philips_NMS_8250;Arcade;Con-dori;/openMSX/SOFTWARE/msxmania/mania042.dsk.gz
Disk;1984;original;Programmers-3;CTRL;Philips_NMS_8250;Shoot'm Up;Exa Innova;/openMSX/SOFTWARE/msxmania/mania042.dsk.gz
Disk;1984;original;Namcot;CTRL;Philips_NMS_8250;Shoot'm Up;Galaxian;/openMSX/SOFTWARE/msxmania/mania042.dsk.gz
Disk;1983;original;Waylimit;CTRL;Philips_NMS_8250;Arcade;Highway Star;/openMSX/SOFTWARE/msxmania/mania042.dsk.gz
Disk;1984;original;Activision;CTRL;Philips_NMS_8250;Arcade;Pastfinder;/openMSX/SOFTWARE/msxmania/mania042.dsk.gz
Disk;unknown;original;unknown;CTRL;Philips_NMS_8250;Puzzle;Popcummi;/openMSX/SOFTWARE/msxmania/mania042.dsk.gz
Disk;1985;original;Aackosoft;CTRL;Philips_NMS_8250;Arcade;Space Busters;/openMSX/SOFTWARE/msxmania/mania042.dsk.gz
Disk;1985;original;Level 9 Computing;CTRL;Philips_NMS_8250;Text Adventure;The Secret Diary of Adrian Mole;/openMSX/SOFTWARE/msxmania/mania042.dsk.gz
Disk;1988;original;Dinamic;CTRL;Philips_NMS_8250;Arcade;Commando Tracer;/openMSX/SOFTWARE/msxmania/mania043.dsk.gz
Disk;unknown;original;unknown;CTRL;Philips_NMS_8250;Shoot'm Up;Cyclon;/openMSX/SOFTWARE/msxmania/mania043.dsk.gz
Disk;1986;original;Micro MSX;CTRL;Philips_NMS_8250;Shoot'm Up;Docteur Galaxie;/openMSX/SOFTWARE/msxmania/mania043.dsk.gz
Disk;1985;original;Level 9 Computing;CTRL;Philips_NMS_8250;Text Adventure;Emerald Isle;/openMSX/SOFTWARE/msxmania/mania043.dsk.gz
Disk;1987;original;Gremlin Graphics;CTRL;Philips_NMS_8250;Adventure;Masters of the Universe;/openMSX/SOFTWARE/msxmania/mania043.dsk.gz
Disk;1983;original;ASCII;CTRL;Philips_NMS_8250;Platform;Rise Out;/openMSX/SOFTWARE/msxmania/mania043.dsk.gz
Disk;1986;original;ASCII;CTRL;Philips_NMS_8250;Racing;TZR Grand Prix Rider;/openMSX/SOFTWARE/msxmania/mania043.dsk.gz
Disk;1986;original;Indescomp;CTRL;Philips_NMS_8250;Arcade;Wrangler;/openMSX/SOFTWARE/msxmania/mania043.dsk.gz
Disk;1985;original;Sega;CTRL;Philips_NMS_8250;Arcade;Zoom 909;/openMSX/SOFTWARE/msxmania/mania043.dsk.gz
Disk;1984;original;Activision;CTRL;Philips_NMS_8250;Arcade;Beamrider;/openMSX/SOFTWARE/msxmania/mania044.dsk.gz
Disk;1985;original;Kuma;CTRL;Philips_NMS_8250;Arcade;Buster Block;/openMSX/SOFTWARE/msxmania/mania044.dsk.gz
Disk;1985;original;Sega;CTRL;Philips_NMS_8250;Racing;Grand Prix World;/openMSX/SOFTWARE/msxmania/mania044.dsk.gz
Disk;1988;original;Dinamic;CTRL;Philips_NMS_8250;Arcade;Hundra;/openMSX/SOFTWARE/msxmania/mania044.dsk.gz
Disk;1984;original;Bandai;CTRL;Philips_NMS_8250;Arcade;Mobile Suit Gundam;/openMSX/SOFTWARE/msxmania/mania044.dsk.gz
Disk;1985;original;Zap;CTRL;Philips_NMS_8250;Arcade;Payload;/openMSX/SOFTWARE/msxmania/mania044.dsk.gz
Disk;1984;original;Tehkan;CTRL;Philips_NMS_8250;Shoot'm Up;Senyjo;/openMSX/SOFTWARE/msxmania/mania044.dsk.gz
Disk;1989;original;Xortrapa Soft;CTRL;Philips_NMS_8250;Adventure;Vampire's Empire;/openMSX/SOFTWARE/msxmania/mania044.dsk.gz
Disk;1986;original;Alligata;CTRL;Philips_NMS_8250;Arcade;Who Dares Wins 2;/openMSX/SOFTWARE/msxmania/mania044.dsk.gz
Disk;1985;original;Sega;CTRL;Philips_NMS_8250;Arcade;Bank Panic;/openMSX/SOFTWARE/msxmania/mania045.dsk.gz
Disk;1990;original;unknown;CTRL;Philips_NMS_8250;Simulation;Chuck Yeager's Aft;/openMSX/SOFTWARE/msxmania/mania045.dsk.gz
Disk;1984;original;Jaleco;CTRL;Philips_NMS_8250;Shoot'm Up;D-Day;/openMSX/SOFTWARE/msxmania/mania045.dsk.gz
Disk;1984;original;Irem;CTRL;Philips_NMS_8250;Arcade;Moon Patrol;/openMSX/SOFTWARE/msxmania/mania045.dsk.gz
Disk;1986;original;Sony;CTRL;Philips_NMS_8250;Sports;Playball;/openMSX/SOFTWARE/msxmania/mania045.dsk.gz
Disk;1984;original;HAL;CTRL;Philips_NMS_8250;Pinball;Rollerball;/openMSX/SOFTWARE/msxmania/mania045.dsk.gz
Disk;1986;original;Ocean;CTRL;Philips_NMS_8250;Arcade;Tai-Pan;/openMSX/SOFTWARE/msxmania/mania045.dsk.gz
Disk;unknown;original;Comptiq;CTRL;Philips_NMS_8250;Simulation;The Dam Busters;/openMSX/SOFTWARE/msxmania/mania045.dsk.gz
Disk;1985;original;Sony;CTRL;Philips_NMS_8250;Arcade;Traffic;/openMSX/SOFTWARE/msxmania/mania045.dsk.gz
Disk;1986;original;unknown;CTRL;Philips_NMS_8250;Arcade;Bomberman Special;/openMSX/SOFTWARE/msxmania/mania046.dsk.gz
Disk;1985;original;Comptiq;CTRL;Philips_NMS_8250;Arcade;Bruce Lee;/openMSX/SOFTWARE/msxmania/mania046.dsk.gz
Disk;1984;original;Taito;CTRL;Philips_NMS_8250;Arcade;Chack 'n Pop;/openMSX/SOFTWARE/msxmania/mania046.dsk.gz
Disk;unknown;original;Casio;CTRL;Philips_NMS_8250;Arcade;Ilchon;/openMSX/SOFTWARE/msxmania/mania046.dsk.gz
Disk;1989;original;US Gold;CTRL;Philips_NMS_8250;Arcade;Indiana Jones The Last Crusade;/openMSX/SOFTWARE/msxmania/mania046.dsk.gz
Disk;1984;original;Taito;CTRL;Philips_NMS_8250;Arcade;Sweet Acorn;/openMSX/SOFTWARE/msxmania/mania046.dsk.gz
Disk;1986;original;Aackosoft;CTRL;Philips_NMS_8250;Shoot'm Up;Time Curb;/openMSX/SOFTWARE/msxmania/mania046.dsk.gz
Disk;1983;original;Mass Tael;CTRL;Philips_NMS_8250;Arcade;Turboat;/openMSX/SOFTWARE/msxmania/mania046.dsk.gz
Disk;1988;original;Iber Soft;CTRL;Philips_NMS_8250;Arcade;Cosme Estible;/openMSX/SOFTWARE/msxmania/mania047.dsk.gz
Disk;1984;original;Nexa Corporation;CTRL;Philips_NMS_8250;Simulation;F16 Fighting Falcon;/openMSX/SOFTWARE/msxmania/mania047.dsk.gz
Disk;1985;original;Alligata;CTRL;Philips_NMS_8250;Boxing;Knockout;/openMSX/SOFTWARE/msxmania/mania047.dsk.gz
Disk;1987;original;Opera Soft;CTRL;Philips_NMS_8250;Adventure;La Abadia del Crimen;/openMSX/SOFTWARE/msxmania/mania047.dsk.gz
Disk;1985;original;Electric Software;CTRL;Philips_NMS_8250;Racing;Le Mans 2;/openMSX/SOFTWARE/msxmania/mania047.dsk.gz
Disk;1987;original;JCC;CTRL;Philips_NMS_8250;Arcade;Merlin;/openMSX/SOFTWARE/msxmania/mania047.dsk.gz
Disk;1985;original;Namcot;CTRL;Philips_NMS_8250;Golf;Mini Golf;/openMSX/SOFTWARE/msxmania/mania047.dsk.gz
Disk;1985;original;Artic Computing;CTRL;Philips_NMS_8250;Platform;Mutant Monty;/openMSX/SOFTWARE/msxmania/mania047.dsk.gz
Disk;1985;original;Colpax;CTRL;Philips_NMS_8250;Pinball;Pingball Maker;/openMSX/SOFTWARE/msxmania/mania047.dsk.gz
Disk;1985;original;Ample;CTRL;Philips_NMS_8250;Platform;Boogie Woogie Jungle;/openMSX/SOFTWARE/msxmania/mania048.dsk.gz
Disk;1985;original;Broderbund;CTRL;Philips_NMS_8250;Arcade;Choplifter;/openMSX/SOFTWARE/msxmania/mania048.dsk.gz
Disk;1984;original;UPL;CTRL;Philips_NMS_8250;Arcade;Dorodon;/openMSX/SOFTWARE/msxmania/mania048.dsk.gz
Disk;1983;original;Jaleco;CTRL;Philips_NMS_8250;Shoot'm Up;Exerion;/openMSX/SOFTWARE/msxmania/mania048.dsk.gz
Disk;1986;original;Compile;CTRL;Philips_NMS_8250;Shoot'm Up;Guardic;/openMSX/SOFTWARE/msxmania/mania048.dsk.gz
Disk;1987;original;Endurance;CTRL;Philips_NMS_8250;Puzzle;The Eye;/openMSX/SOFTWARE/msxmania/mania048.dsk.gz
Disk;1988;original;Imagine;CTRL;Philips_NMS_8250;Racing;Wec Le Mans;/openMSX/SOFTWARE/msxmania/mania048.dsk.gz
